Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2020;03;39269090;212;        1401,170;        23470,83                                                                                                                                                  
2020;03;39269090;218;        2698,750;        32324,96                                                                                                                                                  
2020;03;39269090;220;         583,790;        11807,71                                                                                                                                                  
2020;03;39269090;221;       19372,300;       164977,83                                                                                                                                                  
2020;03;39269090;222;         146,650;         2883,44                                                                                                                                                  
2020;03;39269090;225;       44727,560;       278033,22                                                                                                                                                  
2020;03;39269090;412;         244,010;         7466,94                                                                                                                                                  
2020;03;39269090;999;        3557,260;        55896,99                                                                                                                                                  
2020;03;40025900;999;       12508,000;        29951,98                                                                                                                                                  
2020;03;40082900;999;        3032,500;        24775,43                                                                                                                                                  
2020;03;40091100;203;         525,660;         6513,22                                                                                                                                                  
2020;03;40091100;221;          38,970;         1159,48                                                                                                                                                  
2020;03;40091100;225;          41,490;          778,91                                                                                                                                                  
2020;03;40091100;999;        1089,280;        11519,13                                                                                                                                                  
2020;03;40091290;999;          63,430;          939,22                                                                                                                                                  
2020;03;40092190;999;         744,590;         5421,99                                                                                                                                                  
2020;03;40092290;999;         314,760;         9417,97                                                                                                                                                  
2020;03;40093100;203;       30651,910;       179300,43                                                                                                                                                  
2020;03;40093100;225;        1730,910;        21187,23                                                                                                                                                  
2020;03;40093100;999;       20922,030;       160077,91                                                                                                                                                  
2020;03;40093290;203;         268,740;         9759,54                                                                                                                                                  
2020;03;40093290;225;         438,990;         7047,30                                                                                                                                                  
2020;03;40093290;999;          22,550;          785,49                                                                                                                                                  
2020;03;40094100;999;         369,320;         2720,54                                                                                                                                                  
2020;03;40094290;999;          94,240;         2729,59                                                                                                                                                  
2020;03;40101200;999;         934,670;        18698,45                                                                                                                                                  
2020;03;40103100;203;       15393,070;       250054,87                                                                                                                                                  
2020;03;40103100;999;        4735,410;        93985,97                                                                                                                                                  
2020;03;40103500;225;         200,680;         8570,51                                                                                                                                                  
2020;03;40103500;999;       12631,810;       366662,95                                                                                                                                                  
2020;03;40103900;203;        3353,140;        70833,61                                                                                                                                                  
2020;03;40103900;225;           9,150;         1623,98                                                                                                                                                  
2020;03;40103900;999;        5481,880;       110113,42                                                                                                                                                  
2020;03;40111000;203;      743814,120;      2703105,86                                                                                                                                                  
2020;03;40111000;999;      900636,920;      3806954,11                                                                                                                                                  
2020;03;40117090;999;       16208,080;        65367,92                                                                                                                                                  
2020;03;40119090;999;       92403,910;       282530,65                                                                                                                                                  
2020;03;40129090;999;       35637,320;       140254,56                                                                                                                                                  
2020;03;40161010;203;          20,710;          219,87                                                                                                                                                  
2020;03;40161010;999;           2,520;           12,40                                                                                                                                                  
2020;03;40169100;203;         100,810;         1023,43                                                                                                                                                  
2020;03;40169100;999;       21561,710;        74390,91                                                                                                                                                  
2020;03;40169300;202;           3,190;          832,72                                                                                                                                                  
2020;03;40169300;203;        4142,340;        87673,86                                                                                                                                                  
2020;03;40169300;205;         142,280;         7878,86                                                                                                                                                  
2020;03;40169300;208;         969,020;        13110,79                                                                                                                                                  
2020;03;40169300;212;         198,340;        16996,21                                                                                                                                                  
2020;03;40169300;218;         758,600;        35407,87                                                                                                                                                  
2020;03;40169300;221;         169,960;         5013,64                                                                                                                                                  
2020;03;40169300;225;         339,580;        14383,02                                                                                                                                                  
2020;03;40169300;412;         105,710;         8823,06                                                                                                                                                  
2020;03;40169300;999;         753,550;        52906,29                                                                                                                                                  
2020;03;40169990;202;         202,680;         3471,82                                                                                                                                                  
2020;03;40169990;203;        1846,830;        17709,17                                                                                                                                                  
2020;03;40169990;205;         100,650;        16645,17                                                                                                                                                  
2020;03;40169990;208;         244,080;         7186,82                                                                                                                                                  
2020;03;40169990;212;       16864,150;       104914,08                                                                                                                                                  
2020;03;40169990;221;        1502,070;        41894,53                                                                                                                                                  
2020;03;40169990;222;         152,610;         6952,93                                                                                                                                                  
2020;03;40169990;225;        3654,900;        36059,23                                                                                                                                                  
2020;03;40169990;999;        7865,070;       118203,66                                                                                                                                                  
2020;03;41015010;203;      228840,000;        93307,00                                                                                                                                                  
2020;03;41015010;310;     1866015,680;       667497,16                                                                                                                                                  
2020;03;41015010;315;       73289,000;        31665,50                                                                                                                                                  
2020;03;41015010;425;      299741,000;       137316,70                                                                                                                                                  
2020;03;41015010;436;      384537,000;       179491,60                                                                                                                                                  
2020;03;41015010;999;      358799,100;       170480,54                                                                                                                                                  
2020;03;41041114;999;      525006,000;      1040241,40                                                                                                                                                  
2020;03;41041124;999;       50706,000;       200951,49                                                                                                                                                  
2020;03;41041940;310;     1559309,000;      1345782,97                                                                                                                                                  
2020;03;41041940;313;     1092292,000;       913619,55                                                                                                                                                  
2020;03;41041940;337;     1304098,000;      1104559,59                                                                                                                                                  
2020;03;41041940;410;      167905,000;       107372,99                                                                                                                                                  
2020;03;41041940;417;      447965,000;       537429,79                                                                                                                                                  
2020;03;41041940;999;      286661,000;       420435,43                                                                                                                                                  
2020;03;41044130;203;       22490,000;       279328,10                                                                                                                                                  
2020;03;41044130;212;      104064,000;      1222360,35                                                                                                                                                  
2020;03;41044130;218;      136426,300;      1989669,07                                                                                                                                                  
2020;03;41044130;225;        6736,000;        87409,96                                                                                                                                                  
2020;03;41044130;306;       53221,000;       882171,34                                                                                                                                                  
2020;03;41044130;310;      193738,000;      2264710,98                                                                                                                                                  
2020;03;41044130;315;      184469,000;      2762867,81                                                                                                                                                  
2020;03;41044130;337;       16025,000;       194351,73                                                                                                                                                  
2020;03;41044130;341;      420121,000;      5037018,99                                                                                                                                                  
2020;03;41044130;345;       14553,700;       242384,05                                                                                                                                                  
2020;03;41044130;417;       15795,000;       189968,18                                                                                                                                                  
2020;03;41044130;425;       71549,000;       810553,74                                                                                                                                                  
2020;03;41044130;999;      882694,500;      9992287,70                                                                                                                                                  
2020;03;41071920;212;        7993,000;       193643,78                                                                                                                                                  
2020;03;41071920;999;        1418,000;        33691,35                                                                                                                                                  
2020;03;41079210;999;       30694,370;       646612,39                                                                                                                                                  
2020;03;41079910;999;        3221,790;        57207,45                                                                                                                                                  
2020;03;42010010;212;         978,180;       101515,00                                                                                                                                                  
2020;03;42010010;438;        1232,300;       101989,63                                                                                                                                                  
2020;03;42010010;999;        1829,530;       178736,31                                                                                                                                                  
2020;03;42010090;999;         438,560;        19317,55                                                                                                                                                  
2020;03;42021210;999;         195,460;         4800,85                                                                                                                                                  
2020;03;42022100;221;          29,620;         2757,62                                                                                                                                                  
2020;03;42022100;225;        1280,430;        54635,14                                                                                                                                                  
2020;03;42022100;999;        1007,360;        74943,45                                                                                                                                                  
2020;03;42022210;225;         169,910;         3337,06                                                                                                                                                  
2020;03;42022210;999;           1,730;          350,00                                                                                                                                                  
2020;03;42022220;999;           5,370;          164,60                                                                                                                                                  
2020;03;42023100;999;         257,240;        34255,03                                                                                                                                                  
2020;03;42023200;225;           6,320;          308,80                                                                                                                                                  
2020;03;42029100;999;         246,500;        11243,74                                                                                                                                                  
2020;03;42029200;208;        5597,610;        53316,69                                                                                                                                                  
2020;03;42029200;221;          26,300;          386,63                                                                                                                                                  
2020;03;42029200;225;        4608,670;        18813,83                                                                                                                                                  
2020;03;42029200;999;       18153,660;       136218,63                                                                                                                                                  
2020;03;42031000;208;          60,140;         7601,54                                                                                                                                                  
2020;03;42031000;221;          53,170;         9433,19                                                                                                                                                  
2020;03;42031000;225;          66,780;         6325,88                                                                                                                                                  
2020;03;42031000;999;          26,660;         4188,84                                                                                                                                                  
2020;03;42032900;999;         641,300;         5668,75                                                                                                                                                  
2020;03;42033000;221;          13,190;          997,49                                                                                                                                                  
2020;03;42033000;225;          48,000;         3526,45                                                                                                                                                  
2020;03;42033000;999;         711,520;        41657,51                                                                                                                                                  
2020;03;42050000;212;       19673,250;       229431,39                                                                                                                                                  
2020;03;42050000;999;        4362,890;        39584,48                                                                                                                                                  
2020;03;43021990;999;       26263,000;       512794,11                                                                                                                                                  
2020;03;44029000;208;     2424181,000;       436269,44                                                                                                                                                  
2020;03;44029000;417;     1235594,700;       440480,46                                                                                                                                                  
2020;03;44029000;999;      474075,000;       182271,54                                                                                                                                                  
2020;03;44039900;310;      332080,000;       150709,80                                                                                                                                                  
2020;03;44039900;999;       26220,000;         1945,00                                                                                                                                                  
2020;03;44061200;203;      192960,000;        51702,00                                                                                                                                                  
2020;03;44071100;203;      318536,000;       207243,23                                                                                                                                                  
2020;03;44071100;212;     1383519,260;       722190,85                                                                                                                                                  
2020;03;44071100;217;      230250,000;        97001,69                                                                                                                                                  
2020;03;44071100;218;     1605049,570;       666948,80                                                                                                                                                  
2020;03;44071100;220;      159155,000;        82862,64                                                                                                                                                  
2020;03;44071100;310;     3069130,500;      1017687,41                                                                                                                                                  
2020;03;44071100;312;      755818,760;       241856,33                                                                                                                                                  
2020;03;44071100;337;     1353157,080;       442792,75                                                                                                                                                  
2020;03;44071100;410;       54247,000;        25585,15                                                                                                                                                  
2020;03;44071100;999;     1403015,880;       566958,28                                                                                                                                                  
2020;03;44079990;999;      331520,000;       156179,80                                                                                                                                                  
2020;03;44091000;204;      176466,770;       173397,90                                                                                                                                                  
2020;03;44091000;205;       79661,400;        59820,12                                                                                                                                                  
2020;03;44091000;212;     1342970,000;      1870629,00                                                                                                                                                  
2020;03;44091000;999;       92921,400;        68462,92                                                                                                                                                  
2020;03;44101129;999;     1360992,540;       486120,03                                                                                                                                                  
2020;03;44111290;999;       41545,760;        29708,81                                                                                                                                                  
2020;03;44111490;999;     2332207,480;      1710839,82                                                                                                                                                  
2020;03;44151000;999;       22157,400;         6656,85                                                                                                                                                  
2020;03;44160010;999;        9155,000;         7798,22                                                                                                                                                  
2020;03;44199000;999;         805,150;         6700,25                                                                                                                                                  
2020;03;44219900;225;        4399,790;        29315,19                                                                                                                                                  
2020;03;44219900;999;      245789,320;       271139,15                                                                                                                                                  
2020;03;45049000;203;         783,520;        10743,92                                                                                                                                                  
2020;03;45049000;999;         359,110;         6323,37                                                                                                                                                  
2020;03;48051900;225;      248238,000;       121270,75                                                                                                                                                  
2020;03;48051900;999;      484485,000;       197958,74                                                                                                                                                  
2020;03;48081000;208;      149883,550;       124198,10                                                                                                                                                  
2020;03;48081000;999;       35868,470;        49266,23                                                                                                                                                  
2020;03;48114110;999;       18020,460;       111601,53                                                                                                                                                  
2020;03;48114190;999;      233120,000;       788760,43                                                                                                                                                  
2020;03;48115929;208;       51668,000;       192651,77                                                                                                                                                  
2020;03;48115929;999;       68173,030;       265109,07                                                                                                                                                  
2020;03;48116090;999;       50585,900;       185770,01                                                                                                                                                  
2020;03;48119090;999;         884,640;         4992,54                                                                                                                                                  
2020;03;48181000;225;       52713,990;        99608,36                                                                                                                                                  
2020;03;48181000;999;       22087,680;        22355,25                                                                                                                                                  
2020;03;48183000;999;       27574,800;        40468,86                                                                                                                                                  
2020;03;48189090;225;       11979,380;        30927,08                                                                                                                                                  
2020;03;48189090;999;       20789,040;        35976,58                                                                                                                                                  
2020;03;48191000;202;      130159,720;       160809,82                                                                                                                                                  
2020;03;48191000;203;         459,610;          775,11                                                                                                                                                  
2020;03;48191000;208;      118457,240;       143729,84                                                                                                                                                  
2020;03;48191000;221;      275187,810;       333951,03                                                                                                                                                  
2020;03;48191000;999;      231984,400;       248564,47                                                                                                                                                  
2020;03;48192000;999;        3369,300;        14337,89                                                                                                                                                  
2020;03;48193000;999;       45474,000;        86388,32                                                                                                                                                  
2020;03;48194000;208;         235,010;         2111,00                                                                                                                                                  
2020;03;48194000;221;        3292,430;        20598,35                                                                                                                                                  
2020;03;48194000;225;       45627,420;       155409,92                                                                                                                                                  
2020;03;48194000;999;        3447,760;        15328,66                                                                                                                                                  
2020;03;48195000;999;        1925,200;        11047,80                                                                                                                                                  
2020;03;48196000;999;        5350,150;         7656,13                                                                                                                                                  
2020;03;48201000;999;         384,260;         4210,64                                                                                                                                                  
2020;03;48211000;205;        2558,840;        69860,08                                                                                                                                                  
2020;03;48211000;221;        5351,590;       153353,97                                                                                                                                                  
2020;03;48211000;225;        3251,520;        16569,73                                                                                                                                                  
2020;03;48211000;999;         452,870;         6920,19                                                                                                                                                  
2020;03;48236900;221;        1699,500;        15470,88                                                                                                                                                  
2020;03;48236900;225;       13970,600;        52270,93                                                                                                                                                  
2020;03;48236900;999;        3027,600;        24864,02                                                                                                                                                  
2020;03;48237000;999;      200726,000;       211053,04                                                                                                                                                  
2020;03;48239099;202;        5548,600;        22094,00                                                                                                                                                  
2020;03;48239099;203;         291,190;         3139,29                                                                                                                                                  
2020;03;48239099;208;        3403,710;        10815,32                                                                                                                                                  
2020;03;48239099;221;        7300,800;        27815,64                                                                                                                                                  
2020;03;48239099;225;       40809,700;       106954,18                                                                                                                                                  
2020;03;48239099;999;       37097,460;        82088,58                                                                                                                                                  
2020;03;49019100;999;        1168,700;        24675,25                                                                                                                                                  
2020;03;49019900;202;        1873,790;        32424,29                                                                                                                                                  
2020;03;49019900;205;       38461,650;       195726,46                                                                                                                                                  
2020;03;49019900;208;       20058,890;       164231,29                                                                                                                                                  
2020;03;49019900;210;        6988,380;        76861,44                                                                                                                                                  
2020;03;49019900;212;        1004,810;        28288,65                                                                                                                                                  
2020;03;49019900;221;        4216,400;        57248,05                                                                                                                                                  
2020;03;49019900;222;       17411,980;       101531,88                                                                                                                                                  
2020;03;49019900;225;       18200,070;       160709,23                                                                                                                                                  
2020;03;49019900;410;       16464,360;        90349,76                                                                                                                                                  
2020;03;49019900;999;        2835,310;       172149,19                                                                                                                                                  
2020;03;49029000;225;       14669,470;        34748,01                                                                                                                                                  
2020;03;49029000;999;        1672,420;        17031,19                                                                                                                                                  
2020;03;49030000;225;         143,260;         1365,41                                                                                                                                                  
2020;03;49030000;999;        1150,460;        12181,21                                                                                                                                                  
2020;03;49089000;999;         448,950;        15117,12                                                                                                                                                  
2020;03;49090000;999;         112,350;          201,34                                                                                                                                                  
2020;03;49111090;202;         574,680;         1439,60                                                                                                                                                  
2020;03;49111090;208;        2399,850;         3532,15                                                                                                                                                  
2020;03;49111090;221;          74,700;          915,99                                                                                                                                                  
2020;03;49111090;222;         196,100;          736,96                                                                                                                                                  
2020;03;49111090;225;       14232,320;       105568,54                                                                                                                                                  
2020;03;49111090;999;       31054,670;        72248,10                                                                                                                                                  
2020;03;49119100;225;          35,030;          879,14                                                                                                                                                  
2020;03;49119100;999;          31,860;         6902,32                                                                                                                                                  
2020;03;49119900;212;        3084,800;        48207,80                                                                                                                                                  
2020;03;49119900;221;        1468,830;        25675,25                                                                                                                                                  
2020;03;49119900;225;        9012,910;       109472,97                                                                                                                                                  
2020;03;49119900;999;        2105,560;        25864,02                                                                                                                                                  
