Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2020;04;32089010;225;        4997,920;        10690,05                                                                                                                                                  
2020;04;32089010;999;        4978,750;        32211,47                                                                                                                                                  
2020;04;32089029;999;        3341,750;        23457,67                                                                                                                                                  
2020;04;32089039;999;       17646,100;        58622,39                                                                                                                                                  
2020;04;32091010;225;      157317,770;       219261,25                                                                                                                                                  
2020;04;32091020;225;        2668,270;         7450,84                                                                                                                                                  
2020;04;32091020;999;        5000,000;        25705,40                                                                                                                                                  
2020;04;32099019;999;       10594,090;        32781,40                                                                                                                                                  
2020;04;32129090;225;        7939,030;        16349,24                                                                                                                                                  
2020;04;32129090;999;          51,000;          207,22                                                                                                                                                  
2020;04;32141010;225;      157068,940;       133075,51                                                                                                                                                  
2020;04;32141010;999;         995,410;        10538,24                                                                                                                                                  
2020;04;32141020;225;       17599,330;        15056,23                                                                                                                                                  
2020;04;32141020;999;        1100,000;         7416,09                                                                                                                                                  
2020;04;32149000;225;      209756,050;        94489,66                                                                                                                                                  
2020;04;32149000;999;        4000,000;        41798,00                                                                                                                                                  
2020;04;32151100;202;        5575,000;        14710,04                                                                                                                                                  
2020;04;32151100;225;        4399,710;        14679,60                                                                                                                                                  
2020;04;32151100;999;        1750,000;        11063,42                                                                                                                                                  
2020;04;32151900;202;       20785,000;       112666,68                                                                                                                                                  
2020;04;32151900;221;       14807,000;        99842,18                                                                                                                                                  
2020;04;32151900;225;        6577,800;        35631,28                                                                                                                                                  
2020;04;32151900;999;       79235,000;       272386,06                                                                                                                                                  
2020;04;33011290;999;       55866,000;       164557,51                                                                                                                                                  
2020;04;33011300;212;      168384,000;      2637078,42                                                                                                                                                  
2020;04;33011300;999;      114360,000;      1786949,60                                                                                                                                                  
2020;04;33011990;999;        8107,700;       105042,43                                                                                                                                                  
2020;04;33019030;999;       29120,000;        82718,90                                                                                                                                                  
2020;04;33021000;202;       28162,340;       427467,57                                                                                                                                                  
2020;04;33021000;203;       59344,180;       722824,54                                                                                                                                                  
2020;04;33021000;208;       65821,650;      1225434,65                                                                                                                                                  
2020;04;33021000;210;       11616,000;       128251,27                                                                                                                                                  
2020;04;33021000;218;        6579,100;       102301,95                                                                                                                                                  
2020;04;33021000;221;       19450,380;       675673,67                                                                                                                                                  
2020;04;33021000;222;       13675,800;       150907,32                                                                                                                                                  
2020;04;33021000;225;       44319,660;      2023171,89                                                                                                                                                  
2020;04;33021000;999;       17199,720;       310016,46                                                                                                                                                  
2020;04;33029019;208;       45679,510;       749496,30                                                                                                                                                  
2020;04;33029019;221;       23341,600;       376607,95                                                                                                                                                  
2020;04;33029019;222;       11449,800;       176685,90                                                                                                                                                  
2020;04;33029019;225;        8247,000;       157251,15                                                                                                                                                  
2020;04;33029019;999;       40515,000;       647387,95                                                                                                                                                  
2020;04;33029090;208;       16126,000;       246796,22                                                                                                                                                  
2020;04;33029090;999;        5390,000;       154962,50                                                                                                                                                  
2020;04;33030010;999;        8085,930;        57685,12                                                                                                                                                  
2020;04;33030020;221;        1410,830;        14520,65                                                                                                                                                  
2020;04;33030020;225;       12911,420;        65367,04                                                                                                                                                  
2020;04;33030020;999;       26180,440;       160450,45                                                                                                                                                  
2020;04;33041000;225;         565,930;        14999,79                                                                                                                                                  
2020;04;33041000;999;       11829,630;       400534,35                                                                                                                                                  
2020;04;33042010;225;         358,200;        13530,90                                                                                                                                                  
2020;04;33042010;999;        9130,160;       417403,78                                                                                                                                                  
2020;04;33043000;221;        2847,400;        14462,67                                                                                                                                                  
2020;04;33043000;225;         317,330;         6409,67                                                                                                                                                  
2020;04;33043000;999;        4028,130;        35005,74                                                                                                                                                  
2020;04;33049100;225;        6300,770;         6752,39                                                                                                                                                  
2020;04;33049100;999;       16673,380;        35596,38                                                                                                                                                  
2020;04;33049910;221;       11776,310;        95881,90                                                                                                                                                  
2020;04;33049910;225;       14137,470;       120049,77                                                                                                                                                  
2020;04;33049910;999;       70255,400;      1042379,10                                                                                                                                                  
2020;04;33049990;221;        2360,290;        28886,84                                                                                                                                                  
2020;04;33049990;225;        4185,080;        90356,03                                                                                                                                                  
2020;04;33049990;999;       33746,800;       789041,62                                                                                                                                                  
2020;04;33051000;202;      360275,230;       334348,69                                                                                                                                                  
2020;04;33051000;206;         575,250;         6521,69                                                                                                                                                  
2020;04;33051000;208;      460081,490;       643997,24                                                                                                                                                  
2020;04;33051000;221;      201488,160;       248344,17                                                                                                                                                  
2020;04;33051000;222;       69713,200;       158673,77                                                                                                                                                  
2020;04;33051000;225;      187363,220;       192108,90                                                                                                                                                  
2020;04;33051000;999;       47043,970;        52278,13                                                                                                                                                  
2020;04;33053000;999;        1058,940;         4985,76                                                                                                                                                  
2020;04;33059000;202;       61113,020;       127052,98                                                                                                                                                  
2020;04;33059000;208;      282934,660;       548484,34                                                                                                                                                  
2020;04;33059000;221;      136864,440;       152255,99                                                                                                                                                  
2020;04;33059000;222;      109415,480;       264363,43                                                                                                                                                  
2020;04;33059000;225;      171070,900;       221011,59                                                                                                                                                  
2020;04;33059000;999;       69668,440;       104594,50                                                                                                                                                  
2020;04;33069000;999;       35319,000;       498534,50                                                                                                                                                  
2020;04;33071000;999;        3379,820;        13505,65                                                                                                                                                  
2020;04;33072010;208;      384393,790;      1741967,76                                                                                                                                                  
2020;04;33072010;225;      156920,600;       683779,18                                                                                                                                                  
2020;04;33072010;999;     1855217,150;      7396487,21                                                                                                                                                  
2020;04;33072090;208;       14224,660;        55302,03                                                                                                                                                  
2020;04;33072090;225;        5878,670;        26117,35                                                                                                                                                  
2020;04;33072090;999;        5777,080;        38875,75                                                                                                                                                  
2020;04;33073000;999;         386,630;         7245,18                                                                                                                                                  
2020;04;33074900;221;       41836,540;       167090,86                                                                                                                                                  
2020;04;33074900;225;       95786,580;       229335,40                                                                                                                                                  
2020;04;33074900;999;      197974,190;       357412,34                                                                                                                                                  
2020;04;33079000;221;        2402,100;        24379,70                                                                                                                                                  
2020;04;33079000;225;        7992,230;        63469,48                                                                                                                                                  
2020;04;33079000;999;        5057,770;        54821,16                                                                                                                                                  
2020;04;34011190;202;      118768,030;       192924,86                                                                                                                                                  
2020;04;34011190;208;      172771,850;       285813,29                                                                                                                                                  
2020;04;34011190;221;      167681,650;       321442,75                                                                                                                                                  
2020;04;34011190;222;      250253,190;       468623,47                                                                                                                                                  
2020;04;34011190;225;      181476,480;       282802,54                                                                                                                                                  
2020;04;34011190;999;      280797,270;       613628,15                                                                                                                                                  
2020;04;34011900;225;      121703,290;       147525,94                                                                                                                                                  
2020;04;34011900;999;       16806,250;        70015,94                                                                                                                                                  
2020;04;34012010;225;        3019,860;         7910,60                                                                                                                                                  
2020;04;34012010;999;       15020,260;        20715,48                                                                                                                                                  
2020;04;34013000;221;        7527,520;        17982,71                                                                                                                                                  
2020;04;34013000;225;        2243,080;        10737,64                                                                                                                                                  
2020;04;34013000;999;        6360,280;        47045,59                                                                                                                                                  
2020;04;34021140;203;      901860,000;      1089918,76                                                                                                                                                  
2020;04;34021140;999;       80580,000;        94945,38                                                                                                                                                  
2020;04;34021190;225;        4100,000;        17566,00                                                                                                                                                  
2020;04;34021190;999;      210924,800;       420009,45                                                                                                                                                  
2020;04;34021290;221;       18300,000;        49737,00                                                                                                                                                  
2020;04;34021290;999;        4560,000;        18696,00                                                                                                                                                  
2020;04;34021300;221;       20600,000;        38842,00                                                                                                                                                  
2020;04;34021300;222;        1068,620;         5712,83                                                                                                                                                  
2020;04;34021300;999;       49746,180;       274206,05                                                                                                                                                  
2020;04;34022000;202;       93066,770;        93891,89                                                                                                                                                  
2020;04;34022000;208;     2332918,860;      1454040,59                                                                                                                                                  
2020;04;34022000;221;      974752,240;       916127,52                                                                                                                                                  
2020;04;34022000;225;     3072720,380;      2316718,31                                                                                                                                                  
2020;04;34022000;999;     1586071,370;      1411003,22                                                                                                                                                  
2020;04;34029019;999;        8846,830;        88974,54                                                                                                                                                  
2020;04;34029029;208;       24496,000;        58159,83                                                                                                                                                  
2020;04;34029029;221;        9200,000;        25623,26                                                                                                                                                  
2020;04;34029029;225;       11215,000;        25095,52                                                                                                                                                  
2020;04;34029029;999;       29800,000;       164466,84                                                                                                                                                  
2020;04;34029039;208;        9057,190;        10594,58                                                                                                                                                  
2020;04;34029039;225;      108086,370;       160185,45                                                                                                                                                  
2020;04;34029039;999;        3208,500;         4410,78                                                                                                                                                  
2020;04;34029090;222;       19726,370;        27713,14                                                                                                                                                  
2020;04;34029090;225;       38274,160;        44916,81                                                                                                                                                  
2020;04;34029090;999;       64987,550;       147439,13                                                                                                                                                  
2020;04;34031900;225;        6273,960;        32099,20                                                                                                                                                  
2020;04;34031900;999;       61493,130;       139695,95                                                                                                                                                  
2020;04;34039120;221;        7380,000;        14886,80                                                                                                                                                  
2020;04;34039120;225;       26240,000;        57144,00                                                                                                                                                  
2020;04;34039900;203;       12818,700;        38461,76                                                                                                                                                  
2020;04;34039900;221;       41742,000;       169030,52                                                                                                                                                  
2020;04;34039900;225;       39580,000;        75202,32                                                                                                                                                  
2020;04;34039900;999;      135296,770;       481834,42                                                                                                                                                  
2020;04;34049029;999;       26411,000;        45143,58                                                                                                                                                  
2020;04;34052000;999;       14367,470;        26211,78                                                                                                                                                  
2020;04;34059000;221;        5197,970;        45239,83                                                                                                                                                  
2020;04;34059000;999;       47966,150;        50869,24                                                                                                                                                  
2020;04;35051000;208;     1383050,000;       698444,92                                                                                                                                                  
2020;04;35051000;999;        6919,300;        10598,04                                                                                                                                                  
2020;04;35061090;225;        1795,590;        37245,10                                                                                                                                                  
2020;04;35061090;999;        2721,340;         7293,94                                                                                                                                                  
2020;04;35069120;208;       12660,000;        38671,49                                                                                                                                                  
2020;04;35069120;225;       78284,000;       162169,20                                                                                                                                                  
2020;04;35069120;999;       36592,000;        94217,23                                                                                                                                                  
2020;04;35069190;225;        7048,700;        29080,00                                                                                                                                                  
2020;04;35069190;999;      345629,600;       947186,38                                                                                                                                                  
2020;04;35069900;999;        5212,680;        24902,40                                                                                                                                                  
2020;04;35079049;208;       20304,500;        40182,15                                                                                                                                                  
2020;04;35079049;999;      273718,000;      1924404,53                                                                                                                                                  
2020;04;38029020;999;      628900,000;       211139,80                                                                                                                                                  
2020;04;38051000;218;      200520,000;       356950,58                                                                                                                                                  
2020;04;38051000;999;      260950,000;       423180,68                                                                                                                                                  
2020;04;38061000;310;      396800,000;       318952,00                                                                                                                                                  
2020;04;38061000;999;     1000000,000;       890886,45                                                                                                                                                  
2020;04;38089119;208;      147054,860;       330515,84                                                                                                                                                  
2020;04;38089119;221;        8909,790;        31241,31                                                                                                                                                  
2020;04;38089119;225;       44964,420;       142428,73                                                                                                                                                  
2020;04;38089119;999;     2193220,870;      4411116,62                                                                                                                                                  
2020;04;38089192;999;      131669,770;       658237,18                                                                                                                                                  
2020;04;38089196;999;        1095,290;        14824,32                                                                                                                                                  
2020;04;38089199;202;        6226,310;        67576,48                                                                                                                                                  
2020;04;38089199;999;      179958,040;      4447079,40                                                                                                                                                  
2020;04;38089299;202;       40998,630;      1092964,38                                                                                                                                                  
2020;04;38089299;225;       41276,000;       928680,80                                                                                                                                                  
2020;04;38089299;999;       66139,000;       965481,19                                                                                                                                                  
2020;04;38089419;202;      856612,260;       469110,47                                                                                                                                                  
2020;04;38089419;221;      258608,060;       263128,73                                                                                                                                                  
2020;04;38089419;225;      425666,330;       663956,11                                                                                                                                                  
2020;04;38089419;999;      642795,760;      1163502,22                                                                                                                                                  
2020;04;38089429;225;       18985,680;        84782,52                                                                                                                                                  
2020;04;38089429;999;       30253,300;       193481,78                                                                                                                                                  
2020;04;38099390;335;       51920,000;        97793,18                                                                                                                                                  
2020;04;38099390;999;       26000,000;        42236,00                                                                                                                                                  
2020;04;38122000;999;      453290,000;       457013,68                                                                                                                                                  
2020;04;38160019;221;        6085,710;         9938,60                                                                                                                                                  
2020;04;38160019;999;       13538,000;         6677,81                                                                                                                                                  
2020;04;38160090;999;      269105,000;       220133,75                                                                                                                                                  
2020;04;38200000;999;       20723,600;        47984,02                                                                                                                                                  
2020;04;38210000;999;        9629,390;       739554,37                                                                                                                                                  
2020;04;38220090;203;        6992,160;       331090,02                                                                                                                                                  
2020;04;38220090;225;       10370,330;        50751,91                                                                                                                                                  
2020;04;38220090;999;       16159,470;       604255,73                                                                                                                                                  
2020;04;38231200;208;     1530380,000;       437477,80                                                                                                                                                  
2020;04;38231200;999;     3100700,000;      1481198,12                                                                                                                                                  
2020;04;38231990;208;     2415640,000;      1342337,20                                                                                                                                                  
2020;04;38231990;225;       25233,000;        20474,97                                                                                                                                                  
2020;04;38231990;417;     1689600,000;       634067,18                                                                                                                                                  
2020;04;38231990;423;     4856920,000;      2471496,59                                                                                                                                                  
2020;04;38231990;999;     2538080,000;      1320185,52                                                                                                                                                  
2020;04;38244000;225;       27190,000;        78159,30                                                                                                                                                  
2020;04;38244000;999;        6400,000;        15692,77                                                                                                                                                  
2020;04;38245000;225;      149604,000;        19978,90                                                                                                                                                  
2020;04;38245000;999;       54860,000;        11968,44                                                                                                                                                  
2020;04;38249939;999;       59323,480;       136272,33                                                                                                                                                  
2020;04;38249941;999;       24463,040;        66857,13                                                                                                                                                  
2020;04;38249979;221;       36604,400;       141684,59                                                                                                                                                  
2020;04;38249979;999;     2069569,640;       287893,65                                                                                                                                                  
2020;04;38249989;205;       42384,000;       210926,54                                                                                                                                                  
2020;04;38249989;208;       44986,900;        59922,31                                                                                                                                                  
2020;04;38249989;218;         680,500;        26897,53                                                                                                                                                  
2020;04;38249989;221;       26940,020;       103885,47                                                                                                                                                  
2020;04;38249989;225;       88785,890;       565529,40                                                                                                                                                  
2020;04;38249989;999;      117088,940;       311719,70                                                                                                                                                  
2020;04;39011092;999;     5796050,000;      4788978,54                                                                                                                                                  
2020;04;39013090;208;       16200,000;        46264,00                                                                                                                                                  
2020;04;39052100;999;       36784,000;        74734,87                                                                                                                                                  
2020;04;39061000;999;         104,830;         2475,71                                                                                                                                                  
2020;04;39069019;999;       70920,000;       165381,61                                                                                                                                                  
2020;04;39069049;999;        3801,000;        23365,00                                                                                                                                                  
2020;04;39072039;999;      298199,000;       596746,45                                                                                                                                                  
2020;04;39072090;999;       16003,500;        44920,80                                                                                                                                                  
2020;04;39075010;999;      106460,000;       139741,52                                                                                                                                                  
2020;04;39079999;999;       53060,000;       123143,70                                                                                                                                                  
2020;04;39139060;999;       16494,100;      2235255,71                                                                                                                                                  
2020;04;39169010;999;        6034,600;        26046,41                                                                                                                                                  
2020;04;39172200;225;       13817,760;        80939,96                                                                                                                                                  
2020;04;39172200;999;       40627,570;        99428,87                                                                                                                                                  
2020;04;39172900;999;      370030,560;       346868,27                                                                                                                                                  
2020;04;39173210;999;      646399,440;      1381902,20                                                                                                                                                  
