Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2020;03;51cccccc;310;      233610,000;      1315125,14                                                                                                                                                  
2020;03;51cccccc;417;      204704,000;      1759801,68                                                                                                                                                  
2020;03;51cccccc;436;        6700,000;        76763,00                                                                                                                                                  
2020;03;51cccccc;438;       12638,000;        32994,84                                                                                                                                                  
2020;03;51052910;222;      193358,000;      2114541,11                                                                                                                                                  
2020;03;51052910;310;      126086,000;      1402184,65                                                                                                                                                  
2020;03;51052910;436;      202166,000;      1716650,71                                                                                                                                                  
2020;03;51052910;438;      478447,000;      5233397,04                                                                                                                                                  
2020;03;52cccccc;208;       81759,390;       149760,23                                                                                                                                                  
2020;03;52cccccc;212;         705,120;        11779,15                                                                                                                                                  
2020;03;52cccccc;225;       51877,810;       110259,05                                                                                                                                                  
2020;03;52cccccc;436;      119487,000;        94832,05                                                                                                                                                  
2020;03;52010020;205;      411261,000;       438071,25                                                                                                                                                  
2020;03;52010020;332;      286546,000;       267086,51                                                                                                                                                  
2020;03;52010020;436;      400050,000;       376962,13                                                                                                                                                  
2020;03;54cccccc;202;         736,300;        11790,30                                                                                                                                                  
2020;03;54cccccc;225;       13085,420;        59944,60                                                                                                                                                  
2020;03;55cccccc;225;        2413,600;        17775,59                                                                                                                                                  
2020;03;56cccccc;203;       69025,610;       282891,50                                                                                                                                                  
2020;03;56cccccc;208;       42675,300;       144664,10                                                                                                                                                  
2020;03;56cccccc;221;       19361,480;        65587,26                                                                                                                                                  
2020;03;56cccccc;225;       18022,060;        58380,47                                                                                                                                                  
2020;03;56031130;203;      855138,350;      2003246,87                                                                                                                                                  
2020;03;56031130;208;      101994,920;       251254,20                                                                                                                                                  
2020;03;56031130;225;      164170,090;       432179,78                                                                                                                                                  
2020;03;56031240;208;       27344,160;        80681,15                                                                                                                                                  
2020;03;57cccccc;203;       16353,880;        64433,56                                                                                                                                                  
2020;03;57cccccc;212;        3756,600;        76329,47                                                                                                                                                  
2020;03;59cccccc;202;        2687,480;        16951,00                                                                                                                                                  
2020;03;59cccccc;208;        2611,000;        19052,93                                                                                                                                                  
2020;03;59cccccc;222;        3732,630;        77632,28                                                                                                                                                  
2020;03;59cccccc;225;        2649,630;        22637,60                                                                                                                                                  
2020;03;59119000;208;        8892,330;        29759,80                                                                                                                                                  
2020;03;61cccccc;203;       24860,660;       523864,80                                                                                                                                                  
2020;03;61cccccc;208;         648,540;        42828,73                                                                                                                                                  
2020;03;61cccccc;221;         173,030;        13410,33                                                                                                                                                  
2020;03;61cccccc;225;         635,470;        16709,88                                                                                                                                                  
2020;03;61013000;225;         271,660;         2714,89                                                                                                                                                  
2020;03;61022000;221;          18,430;          757,68                                                                                                                                                  
2020;03;61023000;221;          14,320;         1241,86                                                                                                                                                  
2020;03;61023000;225;          77,660;         4326,68                                                                                                                                                  
2020;03;61034200;225;         128,710;         3770,53                                                                                                                                                  
2020;03;61043300;225;         229,040;         1446,74                                                                                                                                                  
2020;03;61044200;225;         137,220;         2089,68                                                                                                                                                  
2020;03;61044300;225;          31,120;          564,12                                                                                                                                                  
2020;03;61044400;225;          88,080;         2513,02                                                                                                                                                  
2020;03;61045300;225;          34,290;          806,52                                                                                                                                                  
2020;03;61045900;225;          20,450;          435,21                                                                                                                                                  
2020;03;61046200;225;         459,070;         7466,96                                                                                                                                                  
2020;03;61046300;221;           9,160;          860,28                                                                                                                                                  
2020;03;61046300;225;         241,830;         2564,53                                                                                                                                                  
2020;03;61046900;221;          15,280;         1910,98                                                                                                                                                  
2020;03;61046900;225;         128,080;         5005,82                                                                                                                                                  
2020;03;61062000;225;         253,540;         4962,33                                                                                                                                                  
2020;03;61071100;225;          20,940;          603,09                                                                                                                                                  
2020;03;61071200;225;          19,680;          312,48                                                                                                                                                  
2020;03;61082100;225;         190,450;         4043,38                                                                                                                                                  
2020;03;61082200;225;         308,570;        12289,57                                                                                                                                                  
2020;03;61083200;225;          78,610;         2454,92                                                                                                                                                  
2020;03;61091000;208;         191,500;        18752,37                                                                                                                                                  
2020;03;61091000;221;          68,040;         8018,78                                                                                                                                                  
2020;03;61091000;225;         734,880;        24306,80                                                                                                                                                  
2020;03;61099000;208;          75,540;         5297,36                                                                                                                                                  
2020;03;61099000;221;          29,000;         2108,42                                                                                                                                                  
2020;03;61099000;225;        1117,230;        14612,66                                                                                                                                                  
2020;03;61102000;208;         157,790;         8459,62                                                                                                                                                  
2020;03;61102000;221;          23,960;         2048,47                                                                                                                                                  
2020;03;61102000;225;         486,040;        22174,76                                                                                                                                                  
2020;03;61103000;208;          57,040;         3728,42                                                                                                                                                  
2020;03;61103000;221;         218,080;        13716,01                                                                                                                                                  
2020;03;61103000;225;        1026,740;        24887,10                                                                                                                                                  
2020;03;61143000;221;          29,130;         2489,01                                                                                                                                                  
2020;03;61143000;225;         461,000;        10266,05                                                                                                                                                  
2020;03;61159500;225;          17,370;          881,32                                                                                                                                                  
2020;03;61159600;225;          29,050;         1881,67                                                                                                                                                  
2020;03;62cccccc;203;        3578,980;       238733,41                                                                                                                                                  
2020;03;62cccccc;208;         645,790;        37627,14                                                                                                                                                  
2020;03;62cccccc;221;         344,410;        18938,32                                                                                                                                                  
2020;03;62cccccc;225;         748,880;        39563,39                                                                                                                                                  
2020;03;62021100;221;          20,460;         2429,35                                                                                                                                                  
2020;03;62021300;225;          48,660;         4391,10                                                                                                                                                  
2020;03;62029200;221;          43,140;         2739,28                                                                                                                                                  
2020;03;62029200;225;          34,550;         1291,18                                                                                                                                                  
2020;03;62029300;221;          12,860;         1588,22                                                                                                                                                  
2020;03;62029300;225;          27,570;         3709,06                                                                                                                                                  
2020;03;62034200;225;         402,550;        11362,95                                                                                                                                                  
2020;03;62034300;225;          34,980;         3111,41                                                                                                                                                  
2020;03;62043300;221;          28,230;         2567,75                                                                                                                                                  
2020;03;62044300;208;          36,950;         3839,70                                                                                                                                                  
2020;03;62044300;221;          17,730;         3084,34                                                                                                                                                  
2020;03;62044300;225;          43,580;         1978,05                                                                                                                                                  
2020;03;62044400;225;          20,660;          705,00                                                                                                                                                  
2020;03;62046200;208;         773,020;        38230,58                                                                                                                                                  
2020;03;62046200;221;         266,440;        21098,10                                                                                                                                                  
2020;03;62046200;225;         920,360;        33537,15                                                                                                                                                  
2020;03;62046300;208;         110,670;        10381,53                                                                                                                                                  
2020;03;62046300;221;          29,970;         4003,58                                                                                                                                                  
2020;03;62046300;225;         154,380;         5378,07                                                                                                                                                  
2020;03;62046900;208;         332,600;        22841,38                                                                                                                                                  
2020;03;62046900;221;          96,920;         7471,92                                                                                                                                                  
2020;03;62046900;225;         121,470;         6781,65                                                                                                                                                  
2020;03;62052000;225;          44,810;         3489,50                                                                                                                                                  
2020;03;62053000;225;          23,580;         2451,31                                                                                                                                                  
2020;03;62063000;221;          20,250;         2458,97                                                                                                                                                  
2020;03;62063000;225;          67,620;         4479,93                                                                                                                                                  
2020;03;62064000;208;         104,200;        12622,59                                                                                                                                                  
2020;03;62064000;221;          28,870;         4041,27                                                                                                                                                  
2020;03;62064000;225;         173,500;         8136,62                                                                                                                                                  
2020;03;62114300;208;          12,690;         1071,24                                                                                                                                                  
2020;03;62114300;225;         193,270;        12227,02                                                                                                                                                  
2020;03;62121000;225;         729,960;        28101,78                                                                                                                                                  
2020;03;63cccccc;203;        6775,000;        66360,00                                                                                                                                                  
2020;03;63cccccc;210;        2969,090;        33576,45                                                                                                                                                  
2020;03;63cccccc;221;         315,250;         3169,69                                                                                                                                                  
2020;03;63cccccc;225;        6868,160;        50013,71                                                                                                                                                  
2020;03;63cccccc;341;         302,900;        17775,10                                                                                                                                                  
2020;03;63022200;225;        1960,640;        12173,14                                                                                                                                                  
2020;03;63071000;221;        1607,360;        15458,08                                                                                                                                                  
2020;03;63071000;225;         870,190;         5407,33                                                                                                                                                  
2020;03;63079010;225;        1351,990;        36376,63                                                                                                                                                  
2020;03;63079010;310;        1138,800;        86598,85                                                                                                                                                  
2020;03;63079090;225;        2359,630;        38525,51                                                                                                                                                  
2020;03;64cccccc;205;         150,280;         8969,07                                                                                                                                                  
2020;03;64cccccc;208;         818,970;        36810,99                                                                                                                                                  
2020;03;64cccccc;212;         248,770;        23196,90                                                                                                                                                  
2020;03;64cccccc;218;         817,640;        25190,61                                                                                                                                                  
2020;03;64cccccc;221;         150,780;        12290,62                                                                                                                                                  
2020;03;64cccccc;225;        1676,120;        39773,58                                                                                                                                                  
2020;03;64035190;221;          15,600;         1962,07                                                                                                                                                  
2020;03;64035990;212;         312,920;        16903,00                                                                                                                                                  
2020;03;64035990;225;          59,730;         3883,80                                                                                                                                                  
2020;03;64039190;205;         147,250;         7312,96                                                                                                                                                  
2020;03;64041900;225;         389,440;         5130,87                                                                                                                                                  
2020;03;64062000;208;        1800,330;        19232,56                                                                                                                                                  
2020;03;64062000;225;        5342,540;        47431,01                                                                                                                                                  
2020;03;65cccccc;225;         612,310;         9270,51                                                                                                                                                  
2020;03;65050090;225;          13,770;         1991,42                                                                                                                                                  
2020;03;68cccccc;202;       50035,120;         7333,92                                                                                                                                                  
2020;03;68cccccc;203;      748231,490;       784448,63                                                                                                                                                  
2020;03;68cccccc;205;       28073,800;       169590,18                                                                                                                                                  
2020;03;68cccccc;208;     1048224,500;       192940,58                                                                                                                                                  
2020;03;68cccccc;212;       71682,020;       107885,52                                                                                                                                                  
2020;03;68cccccc;221;      394738,060;       135596,55                                                                                                                                                  
2020;03;68cccccc;222;       87854,190;       302475,11                                                                                                                                                  
2020;03;68cccccc;225;     2907969,860;       634436,44                                                                                                                                                  
2020;03;68042211;208;        7287,200;        58479,39                                                                                                                                                  
2020;03;68053090;225;         520,430;         7113,25                                                                                                                                                  
2020;03;68071000;202;       68312,500;        54689,04                                                                                                                                                  
2020;03;68071000;225;      663951,630;       363763,53                                                                                                                                                  
2020;03;68091100;202;      690662,000;       129890,90                                                                                                                                                  
2020;03;68101100;225;      344063,000;        39946,81                                                                                                                                                  
2020;03;69cccccc;202;       92001,200;        43302,69                                                                                                                                                  
2020;03;69cccccc;208;     3778979,640;       781684,04                                                                                                                                                  
2020;03;69cccccc;212;       27396,710;        11739,20                                                                                                                                                  
2020;03;69cccccc;225;      178587,230;        97750,18                                                                                                                                                  
2020;03;69072200;225;      271624,800;        52469,93                                                                                                                                                  
2020;03;70cccccc;202;      335412,370;        84840,93                                                                                                                                                  
2020;03;70cccccc;203;      786359,700;       389210,36                                                                                                                                                  
2020;03;70cccccc;205;        3397,520;        29572,90                                                                                                                                                  
2020;03;70cccccc;208;      325254,180;       272143,48                                                                                                                                                  
2020;03;70cccccc;212;         261,470;         4530,33                                                                                                                                                  
2020;03;70cccccc;218;       63839,050;        26228,78                                                                                                                                                  
2020;03;70cccccc;221;     2699784,210;       884212,40                                                                                                                                                  
2020;03;70cccccc;222;         353,860;         4077,78                                                                                                                                                  
2020;03;70cccccc;225;      615335,980;       303662,11                                                                                                                                                  
2020;03;70cccccc;412;         193,300;         1573,99                                                                                                                                                  
2020;03;70071100;203;        1995,870;        14857,20                                                                                                                                                  
2020;03;70071100;225;        2039,500;         7263,14                                                                                                                                                  
2020;03;70072100;203;       12580,640;        41079,44                                                                                                                                                  
2020;03;70072100;225;        6931,710;        20573,26                                                                                                                                                  
2020;03;70091000;203;         465,160;        10327,56                                                                                                                                                  
2020;03;70091000;225;          79,810;         1098,74                                                                                                                                                  
2020;03;70109011;203;      870865,900;       325277,56                                                                                                                                                  
2020;03;70109021;203;     3102636,640;      1436843,13                                                                                                                                                  
2020;03;71cccccc;212;       12452,960;     29226824,79                                                                                                                                                  
2020;03;71cccccc;221;            ,410;           28,29                                                                                                                                                  
2020;03;71cccccc;225;          20,650;         4509,49                                                                                                                                                  
2020;03;71cccccc;430;       32054,830;    136631958,93                                                                                                                                                  
2020;03;71171900;208;          37,400;         2666,81                                                                                                                                                  
2020;03;71171900;221;           5,760;          628,38                                                                                                                                                  
2020;03;71171900;225;         329,700;         8356,77                                                                                                                                                  
2020;03;71179000;212;          20,830;         7403,00                                                                                                                                                  
2020;03;72cccccc;202;      714579,690;       485990,49                                                                                                                                                  
2020;03;72cccccc;203;     1758620,000;      1292555,02                                                                                                                                                  
2020;03;72cccccc;208;     4401102,200;      2155948,70                                                                                                                                                  
2020;03;72cccccc;218;      263289,000;       351246,12                                                                                                                                                  
2020;03;72cccccc;221;     2449078,000;      1494577,17                                                                                                                                                  
2020;03;72cccccc;225;     2126415,390;      1285841,82                                                                                                                                                  
2020;03;72283000;203;      560732,000;       519243,88                                                                                                                                                  
2020;03;73cccccc;202;      205639,310;       567606,59                                                                                                                                                  
2020;03;73cccccc;203;      999558,860;      2189101,90                                                                                                                                                  
2020;03;73cccccc;204;      137044,200;       543749,31                                                                                                                                                  
2020;03;73cccccc;205;       13607,830;       106969,97                                                                                                                                                  
2020;03;73cccccc;206;      367355,120;       273986,80                                                                                                                                                  
2020;03;73cccccc;208;      432007,200;      1034874,80                                                                                                                                                  
2020;03;73cccccc;210;         297,440;        16774,80                                                                                                                                                  
2020;03;73cccccc;212;      204889,700;       409382,61                                                                                                                                                  
2020;03;73cccccc;213;          90,840;          933,46                                                                                                                                                  
2020;03;73cccccc;218;      822818,840;      1106051,64                                                                                                                                                  
2020;03;73cccccc;220;        8591,220;        14222,38                                                                                                                                                  
2020;03;73cccccc;221;       54467,180;       344728,96                                                                                                                                                  
2020;03;73cccccc;222;       56175,290;       314498,89                                                                                                                                                  
2020;03;73cccccc;225;     1324228,300;      1216033,96                                                                                                                                                  
2020;03;73cccccc;302;     3726757,920;      4443042,56                                                                                                                                                  
2020;03;73cccccc;310;       87075,650;       323887,28                                                                                                                                                  
2020;03;73cccccc;331;     1778947,450;      2849201,29                                                                                                                                                  
2020;03;73cccccc;335;       27828,360;       122235,21                                                                                                                                                  
2020;03;73cccccc;410;       36874,100;        74913,06                                                                                                                                                  
2020;03;73cccccc;412;         219,340;         4336,71                                                                                                                                                  
2020;03;73cccccc;438;         461,790;         4129,44                                                                                                                                                  
2020;03;73cccccc;444;          79,520;         3126,58                                                                                                                                                  
2020;03;73cccccc;999;      705080,000;      1992793,62                                                                                                                                                  
2020;03;73072900;225;          55,240;         2336,82                                                                                                                                                  
2020;03;73079200;203;         301,160;         1616,21                                                                                                                                                  
2020;03;73079200;212;          74,590;         2053,58                                                                                                                                                  
2020;03;73079900;203;        4270,250;       144203,08                                                                                                                                                  
2020;03;73089010;208;        2590,160;        43988,23                                                                                                                                                  
2020;03;73089010;225;       79804,600;        80186,19                                                                                                                                                  
2020;03;73089090;225;       23317,270;        47454,08                                                                                                                                                  
2020;03;73090090;202;        5329,460;        43520,95                                                                                                                                                  
2020;03;73102990;208;        1558,300;         9372,18                                                                                                                                                  
2020;03;73121090;221;       81552,000;       132766,21                                                                                                                                                  
2020;03;73121090;225;      128111,780;       158926,39                                                                                                                                                  
2020;03;73129000;225;         602,010;         3723,82                                                                                                                                                  
